Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2025-01-20 05:50:08;"Morning Workout";"Tricep Pushdown (Cable Bar)";4;54;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;18;kg;12;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;23;kg;12;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Extension Vertical Rope Cable";3;23;kg;12;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Tricep Extension Vertical Rope Cable";4;23;kg;12;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;12;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Lateral Raise (Cable)";3;9;kg;12;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Cable Crossover";1;18;kg;12;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Cable Crossover";2;23;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Cable Crossover";3;23;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Chest Press (Machine)";1;27;kg;12;;;;0;"";;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Chest Press (Machine)";2;32;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Chest Press (Machine)";3;36;kg;10;;;;0;;;1h 18m
2025-01-20 05:50:08;"Morning Workout";"Chest Press (Machine)";4;36;kg;10;;;;0;;;1h 18m
2025-01-21 06:01:13;"Morning Workout";"Bent Over Row - Underhand (Barbell)";1;40;kg;10;;;;0;"";"";53m
2025-01-21 06:01:13;"Morning Workout";"Bent Over Row - Underhand (Barbell)";2;60;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bent Over Row - Underhand (Barbell)";3;70;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bent Over Row - Underhand (Barbell)";4;75;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bent Over Row - Underhand (Barbell)";5;75;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Face Pull (Cable)";1;45;kg;12;;;;0;"";;53m
2025-01-21 06:01:13;"Morning Workout";"Face Pull (Cable)";2;50;kg;12;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Face Pull (Cable)";3;54;kg;12;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Face Pull (Cable)";4;64;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";1;45;kg;12;;;;0;"";;53m
2025-01-21 06:01:13;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";2;54;kg;10;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";3;64;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Lat Pulldown - Wide Grip (Cable)";4;64;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bicep Curl Cable EZ";1;32;kg;12;;;;0;"";;53m
2025-01-21 06:01:13;"Morning Workout";"Bicep Curl Cable EZ";2;36;kg;10;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bicep Curl Cable EZ";3;41;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bicep Curl Cable EZ";4;41;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Bicep Curl Cable EZ";5;32;kg;6;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Reverse Fly (Cable)";1;9;kg;12;;;;0;"";;53m
2025-01-21 06:01:13;"Morning Workout";"Reverse Fly (Cable)";2;11;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Reverse Fly (Cable)";3;11;kg;8;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Shrug (Dumbbell)";1;30;kg;12;;;;0;"";;53m
2025-01-21 06:01:13;"Morning Workout";"Shrug (Dumbbell)";2;36;kg;10;;;;0;;;53m
2025-01-21 06:01:13;"Morning Workout";"Shrug (Dumbbell)";3;36;kg;10;;;;0;;;53m
2025-01-22 05:56:55;"Morning Workout";"Squat (Barbell)";1;60;kg;10;;;;0;"";"";1h 3m
2025-01-22 05:56:55;"Morning Workout";"Squat (Barbell)";2;80;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Squat (Barbell)";3;90;kg;5;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Squat (Barbell)";4;100;kg;5;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Squat (Barbell)";5;110;kg;5;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Press";2;100;kg;10;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Press";3;120;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Press";4;140;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Press";5;150;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Lying Leg Curl (Machine)";1;32;kg;12;;;;0;"";;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Lying Leg Curl (Machine)";2;36;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Lying Leg Curl (Machine)";3;36;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Extension (Machine)";1;45;kg;12;;;;0;"";;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Extension (Machine)";2;59;kg;10;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Extension (Machine)";3;68;kg;10;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Leg Extension (Machine)";4;77;kg;8;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Calf Press on Seated Leg Press";1;64;kg;12;;;;0;"";;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Calf Press on Seated Leg Press";2;73;kg;12;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Calf Press on Seated Leg Press";3;73;kg;12;;;;0;;;1h 3m
2025-01-22 05:56:55;"Morning Workout";"Calf Press on Seated Leg Press";4;73;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";1;40;kg;12;;;;0;"";"";1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";2;50;kg;8;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";4;65;kg;5;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";5;65;kg;5;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";6;65;kg;5;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";7;65;kg;5;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Incline Bench Press (Barbell)";8;40;kg;10;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Bench Press (Dumbbell)";1;24;kg;10;;;;0;"";;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Bench Press (Dumbbell)";2;26;kg;8;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Bench Press (Dumbbell)";3;28;kg;8;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Bench Press (Dumbbell)";4;28;kg;8;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Pushdown (Cable Bar)";1;41;kg;12;;;;0;"";;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Pushdown (Cable Bar)";2;50;kg;10;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Pushdown (Cable Bar)";3;54;kg;10;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Pushdown (Cable Bar)";4;59;kg;9;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;12;;;;0;"";;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Lateral Raise (Cable)";3;9;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;18;kg;12;;;;0;"";;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;23;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Tricep Extension Vertical Rope Cable";3;27;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Pec Deck (Machine)";1;36;kg;12;;;;0;"";;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Pec Deck (Machine)";2;45;kg;12;;;;0;;;1h 3m
2025-01-23 05:57:36;"Morning Workout";"Pec Deck (Machine)";3;54;kg;12;;;;0;;;1h 3m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";1;40;kg;10;;;;0;"";"";1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";2;60;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";3;70;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";4;75;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";5;75;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bent Over Row - Underhand (Barbell)";6;75;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Seated Row (Cable)";1;45;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Seated Row (Cable)";2;50;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Seated Row (Cable)";3;59;kg;10;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Seated Row (Cable)";4;64;kg;10;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Seated Row (Cable)";5;68;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Face Pull (Cable)";1;45;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Face Pull (Cable)";2;50;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Face Pull (Cable)";3;50;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Face Pull (Cable)";4;54;kg;10;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bayesian Curl";1;21;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bayesian Curl";2;25;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bayesian Curl";3;27;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Reverse Fly (Cable)";1;9;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Reverse Fly (Cable)";2;9;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Reverse Fly (Cable)";3;9;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Lat Pulldown - Underhand (Cable)";1;50;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Lat Pulldown - Underhand (Cable)";2;59;kg;10;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Lat Pulldown - Underhand (Cable)";3;64;kg;10;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bicep Curl (Dumbbell)";1;12;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bicep Curl (Dumbbell)";2;12;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bicep Curl (Dumbbell)";3;12;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Bicep Curl (Dumbbell)";4;12;kg;8;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Shrug (Dumbbell)";1;36;kg;12;;;;0;"";;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Shrug (Dumbbell)";2;36;kg;12;;;;0;;;1h 15m
2025-01-24 05:54:49;"Morning Workout";"Shrug (Dumbbell)";3;36;kg;12;;;;0;;;1h 15m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";"";1h 41m
2025-01-25 05:13:50;"Morning Workout";"Squat (Barbell)";1;60;kg;10;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Squat (Barbell)";2;80;kg;5;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Squat (Barbell)";3;100;kg;5;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Squat (Barbell)";4;110;kg;5;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Squat (Barbell)";5;120;kg;5;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";2;100;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";3;120;kg;8;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";4;140;kg;8;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Press";5;160;kg;8;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Lying Leg Curl (Machine)";1;32;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Lying Leg Curl (Machine)";2;34;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Lying Leg Curl (Machine)";3;34;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Lying Leg Curl (Machine)";4;34;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Extension (Machine)";1;52;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Extension (Machine)";2;61;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Extension (Machine)";3;70;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Extension (Machine)";4;75;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Leg Extension (Machine)";5;75;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Calf Press on Seated Leg Press";1;64;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Calf Press on Seated Leg Press";2;73;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Calf Press on Seated Leg Press";3;75;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;23;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;27;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Tricep Extension Vertical Rope Cable";3;27;kg;10;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Bicep Curl (Dumbbell)";1;12;kg;12;;;;0;"";;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Bicep Curl (Dumbbell)";2;14;kg;12;;;;0;;;1h 41m
2025-01-25 05:13:50;"Morning Workout";"Bicep Curl (Dumbbell)";3;14;kg;12;;;;0;;;1h 41m
2025-01-27 05:59:49;"Morning Workout";"Incline Bench Press (Barbell)";1;40;kg;12;;;;0;"";"";1h 12m
2025-01-27 05:59:49;"Morning Workout";"Incline Bench Press (Barbell)";2;60;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Incline Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Incline Bench Press (Barbell)";4;65;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Incline Bench Press (Barbell)";5;70;kg;5;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Decline Bench Press (Barbell)";1;60;kg;8;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Decline Bench Press (Barbell)";2;60;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Decline Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;23;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;27;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Extension Vertical Rope Cable";3;27;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Pushdown (Cable Bar)";1;45;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Pushdown (Cable Bar)";2;54;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Pushdown (Cable Bar)";3;54;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Tricep Pushdown (Cable Bar)";4;54;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Lateral Raise (Cable)";3;14;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Lateral Raise (Cable)";4;9;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Cable Crossover";1;18;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Cable Crossover";2;23;kg;12;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Cable Crossover";3;27;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Cable Crossover";4;27;kg;8;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Chest Press (Machine)";1;27;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Chest Press (Machine)";2;29;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Chest Press (Machine)";3;34;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Chest Press (Machine)";4;36;kg;10;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Shoulder Press (Machine)";1;27;kg;12;;;;0;"";;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Shoulder Press (Machine)";2;27;kg;12;;;;0;;;1h 12m
2025-01-27 05:59:49;"Morning Workout";"Shoulder Press (Machine)";3;27;kg;11;;;;0;;;1h 12m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row - Underhand (Barbell)";1;60;kg;10;;;;0;"";"";59m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row - Underhand (Barbell)";2;65;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row - Underhand (Barbell)";3;70;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row (Barbell)";1;60;kg;10;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row (Barbell)";2;65;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Bent Over Row (Barbell)";3;70;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Shrug (Smith Machine)";1;60;kg;12;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Shrug (Smith Machine)";2;70;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Shrug (Smith Machine)";3;80;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Face Pull (Cable)";1;45;kg;12;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Face Pull (Cable)";2;50;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Face Pull (Cable)";3;54;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Face Pull (Cable)";4;54;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Lat Pulldown (Cable)";1;54;kg;12;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Lat Pulldown (Cable)";2;64;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Lat Pulldown (Cable)";3;64;kg;10;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Reverse Fly (Cable)";1;9;kg;12;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Reverse Fly (Cable)";2;9;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Reverse Fly (Cable)";3;9;kg;12;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Bicep Curl (Dumbbell)";1;14;kg;12;;;;0;"";;59m
2025-01-28 05:54:48;"Morning Workout";"Bicep Curl (Dumbbell)";2;16;kg;8;;;;0;;;59m
2025-01-28 05:54:48;"Morning Workout";"Bicep Curl (Dumbbell)";3;14;kg;12;;;;0;;;59m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";1;40;kg;12;;;;0;"";"";1h 26m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";2;60;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";3;80;kg;8;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";4;100;kg;5;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";5;110;kg;5;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Squat (Barbell)";6;120;kg;5;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Press";1;50;kg;12;;;;0;"";;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Press";2;100;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Press";3;120;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Press";4;140;kg;8;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Press";5;160;kg;8;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Lying Leg Curl (Machine)";1;32;kg;12;;;;0;"";;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Lying Leg Curl (Machine)";2;34;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Lying Leg Curl (Machine)";3;36;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Lying Leg Curl (Machine)";4;36;kg;10;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Calf Press on Seated Leg Press";1;66;kg;12;;;;0;"";;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Calf Press on Seated Leg Press";2;73;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Calf Press on Seated Leg Press";3;73;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Calf Press on Seated Leg Press";4;73;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";1;54;kg;15;;;;0;"";;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";2;66;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";3;75;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";4;75;kg;12;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";5;50;kg;5;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";6;41;kg;5;;;;0;;;1h 26m
2025-01-29 05:55:36;"Morning Workout";"Leg Extension (Machine)";7;32;kg;5;;;;0;;;1h 26m
2025-01-30 05:44:27;"Morning Workout";"Incline Bench Press (Smith Machine)";1;40;kg;12;;;;0;"";"";1h 6m
2025-01-30 05:44:27;"Morning Workout";"Incline Bench Press (Smith Machine)";2;60;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Incline Bench Press (Smith Machine)";3;65;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Incline Bench Press (Smith Machine)";4;65;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Incline Bench Press (Smith Machine)";5;65;kg;9;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Bench Press (Barbell)";1;40;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Bench Press (Barbell)";2;50;kg;12;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Bench Press (Barbell)";3;50;kg;12;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Bench Press (Barbell)";4;60;kg;11;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Extension Vertical Rope Cable";1;23;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Extension Vertical Rope Cable";2;27;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Extension Vertical Bar Cable";1;27;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Extension Vertical Bar Cable";2;32;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Pushdown (Cable Bar)";1;45;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Tricep Pushdown (Cable Bar)";2;54;kg;12;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Cable Crossover";1;23;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Cable Crossover";2;27;kg;10;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Cable Crossover";3;27;kg;8;;;;0;;;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Lateral Raise (Cable)";1;9;kg;12;;;;0;"";;1h 6m
2025-01-30 05:44:27;"Morning Workout";"Lateral Raise (Cable)";2;9;kg;12;;;;0;;;1h 6m
