"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"204";"2022-05-12 16:25:17";"Push";"3191";"Face Pull (Cable)";"4";"30.0";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Dumbbell)";"1";"22.5";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Dumbbell)";"2";"27.5";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Dumbbell)";"3";"30.0";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Dumbbell)";"4";"32.5";"10";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Dumbbell)";"5";"32.5";"10";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Bench Press (Barbell)";"1";"50.0";"15";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Seated Overhead Press (Dumbbell)";"1";"22.5";"10";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Seated Overhead Press (Dumbbell)";"2";"22.5";"10";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Seated Overhead Press (Dumbbell)";"3";"22.5";"10";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Seated Overhead Press (Dumbbell)";"4";"22.5";"8";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Tricep Extension Cable Bar";"1";"15.0";"15";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Tricep Extension Cable Bar";"2";"20.0";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Tricep Extension Cable Bar";"3";"20.0";"12";"";"";"";"";""
"204";"2022-05-12 16:25:17";"Push";"3191";"Tricep Extension Cable Bar";"4";"25.0";"12";"";"";"";"";""
